Vendor ID,Vendor Name,Inactive,Contact,Address-Line One,Address-Line Two,City,State,Zip,Country,Vend Type,1099 Type,Telephone 1,Telephone 2,Fax Number,Vendor E-mail,Vendor Web Site,Expense Account,Tax ID Number,Account Number,Ship Via,Use Standard Terms,C.O.D. Terms,Prepaid Terms,Terms Type,Due Days,Discount Days,Discount Percent,Credit Limit,Due Month End Terms,Name Long,Address Long,Special Note,Tax ID,Branch,Vendor Since Date,ID Replacement,Use Payment Settings,Vendor Payment Method,Vendor Cash Account
LAEKDAM01,Aekdamrongchai Engineering,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAFOSSTO1,A-Foss (Thailand) Ltd.CANCELLED,TRUE,,"Phairojkijja Building,11 th Fr","400 Moo.11 ,Bangna-Trad Km.4","Bangna,Bangkok",,10260,Thailand,L,0,02-3614555-60,,02-3614561-2,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAIDAST01,Aida Stamping Technology (Thailand),FALSE,,41/23 M.6 Bangna-Trad Rd.,Km 16.5 Bangchalong Bangplee,Samutprakarn,,10540,,L,0,02-337-0193-4,,02-337-0198,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAIDATH02,"AIDA(THAILAND)CO.,LTD.",FALSE,,19/19 Moo.6 T.Srisajorrakeayai,A. Bangsaothong,Samutprakarn,,10570,,L,0,02-136-3900,,02-1363908,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,12/25/12,0,TRUE,,
LAILOPT01,Ailop(Thailand)Ltd.,FALSE,K.Jinnapat,"No.36,Soi Bangna-Trad 25,","Bangna-Trad Road,Bangna,","Bangna,Bangkok",,10260,Thailand,L,0,02-1736437-38,,02-1736439,jinnapat@ailop.co.th,,3129-0000-0,,093-2319959,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,5/16/17,0,TRUE,,
LAIRCOL01,AIRCO LIMITED,FALSE,,,,,,,,L,0,02-656-8777,,02-656-7829-30,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAIRGUA01,"Air Guard Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAIRSER02,"Air Service & Construction Co.,Ltd.",FALSE,K.Lek,"801/54-55 Phaholyotin Rd.,",Tanbol Kookot Amphur Lumlukka,Pathumthani,,12130,,L,0,02-9925022,,02-9925024,lek_asc@hotmail.co.th,wilai.himkao@sgs.com,3129-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,1/27/17,0,TRUE,,
LAJELEC01,"A.J.Electronics Supply Ltd.,Part.",FALSE,,12/405 M.4 T.Bueng Yee Tho,"Thanyaburi,Pathumthani",12130,,,Thailand,L,0,02-9578991,,02-9578992,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAKARAC01,Akarach International,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAKASEM01,Akasem Stationery,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAKEBON01,"AKEBONO(THAILAND)CO.,LTD.",FALSE,K.Khongsak,"124/2 Krungthep Kreetha Rd.,",Sapansung,Bangkok,,10250,Thailand,L,0,02-3987692-4,,,cityprobkk@citysteelpcl.com,,3121-0000-0,,K.Wannipa,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,4/29/14,0,TRUE,,
LAKEBON02,"Akebono Precision(Thailand)Co.,Ltd.",FALSE,K.Khongsak,"199/4Moo21,Tampol Bangphliyai",",Amphur Bangphil,",Samuthprakarn,,10540,,L,0,02-1362841-42,,02-1362843,accounting@akebonothai.com,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,3/30/16,0,TRUE,,
LAKSARA01,"Aksara Co., Ltd.",FALSE,,,,,,,,L,0,02-2212705,02-2221930,02-2216267,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAKSARA02,"Aksara Global Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LALBATR01,"Albatross Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LALINKC01,"A Link Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LALLQUA01,"All Quality Packaging Co.,Ltd.",FALSE,K.Niwat,101/62/16 Moo 20 Soi 5/4,"Paolyothin Rd,.T.Klong Nuang,",A.Klong Luang,,Pathumthani,12120 Thailand,L,0,02-9090031-3,,02-909-0080,aqpack1@gmail.com,aqpack2@gmail.com,3129-0000-0,,083-1784546,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,2/24/17,0,TRUE,,
LALLWAY01,Allways Express Transport (Thailand),FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LALPHAH01,"Alpha Housing Hardware(Thailand)Co.,Ltd",FALSE,K.Srinual,"111 Moo 10 , Soi Wat Banchang,","Rojana Road, Lamta-Soa,Wangnoi",Ayutthaya,,13170,,L,0,035-275121,,035275123,srinual.thonglor@kk-alpha.com,,3121-0000-0,,035-275121,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,4/20/15,0,TRUE,,
LAMANOT01,Amano (Thailand) Ltd.,FALSE,,,,,,,,L,0,,,,,,3129-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMARIA01,Amari Airport Hotel,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMBASA01,Ambasassador Hotel,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMERIC01,"American Express (Thai) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3129-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMERIC02,American Petrochemical (Thailand),FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMGOOD01,AM GOOD SUPPLY LIMITED PARTNERSHIP,FALSE,Mr.Apisit,139/93 MOO.4 PRAMRUTHAI,"T.PAYOM, WANG-NOI",AYUTTHATA,,,,L,0,085-443-3723,,,AMGOODSUPPLY98@GMAIL.COM,,2131-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,1/25/14,0,TRUE,,
LAMKOTH01,"Amko (Thailand) Co.,Ltd.",FALSE,,"30/131 M.10 Navamin Rd.,",Klongkum,"Bungkum,Bangkok",,10230,,L,0,02-9368273-9,,02-9368280,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMMYTH01,"Ammy(Thailand) Co.,Ltd.",FALSE,,"99/39 M.8 ,Klongjig ,Bangpa-in",,Ayutthaya,,13160,Thailand,L,0,035-350464,,035-351171,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMPASI01,"Ampas Industries Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,1412-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMPHAS01,"Amphase Mech Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMPOMI01,"Ampo Microsys Co., Ltd.",FALSE,,,,,,,,L,0,0-3534-6655,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMPORN01,"Amporn Intersystems Co., Ltd.",FALSE,,,,,,,,L,0,035-346655,,035-346644,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAMSELC01,"Amsel Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LANATAS01,Anatasia Design & Construction Limited,FALSE,K.Dumrong082-2562582,"5/75 M. 4 T.U-Thai,","A.U-Thai,",AYUTTHATA,,13210,THAILAND,L,0,082-2562582,089-2470114,,dumrongkgbb@yahoo.co.th,,3121-0000-0,,089-2470114,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,9/15/11,0,TRUE,,
LANGELI01,"Angelic Engineering Co.,Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,2/27/18,0,TRUE,,
LANGELP01,"Angel Product Co.,Ltd.",FALSE,,"26/6 M.13 Soi watpranon,Taling","Chan-Supanburi Rd.,T.Bangmaena","ng,A.Bangyai,Nonthab",,1140,Thailand,L,0,02-8331286,02-8331430,02-8331286,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,8/5/08,0,TRUE,,
LANUNAR01,Ms. Anunart Radeesri,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LANUNAR02,Navavna (Royal Asis Lodge),FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAONSIA01,"Alon Siam Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAPIROM01,"Apirom Supply Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAPMETR01,"A.P.Metrology Service Co.,Ltd.",FALSE,,"1350/123-125 Pattanakarn Rd.,",Suan Luang,Bangkok,,10250,Thailand,L,0,02-7193734-36,,02-7193733,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,7/23/09,0,TRUE,,
LAPOLLO01,"Apollo (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAPSAIR01,"APS Air International Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAPSELC01,"APS Electric Construction Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARAENG01,"A.R.A.Engineering Co.,Ltd.",FALSE,,"100/134 Moo.5 ,Bangphai,","Bangkhee ,",Bangkok,,10160,Thailand,L,0,02-8069596,,02-8079693,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARAIIN01,"Arai International Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARAYAA01,"Araya Alaiyont Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARGOEN01,"Argo Engineering Co., Ltd.",FALSE,,,,,,,,L,0,02-9483077,02-5094724,02-9483078,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARGUSG01,"Argus General Guard Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARIAYU01,"Ariayutthaya Printer Ltd., Part.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARIYAA01,"Ariya Associates Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARMSTR01,"Aramstrong Mechanical Components Co., L",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARROWF01,"Arrow Freight Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARSSAN01,"A.R.S. Sansho Co.,Ltd.",FALSE,K.Krittaporn,"63/209 Moo.2 Tabol Bankoh,",Sub-District,Ayutthaya,,13000,,L,0,035-246758,,,okuda@techsansho.co.th,,3121-0000-0,,K.Somchai,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,2/27/16,0,TRUE,,
LARSSEI01,"A.R.S. Seimitsu Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARTHUR01,Arthur Andersen Business Advis,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LARTINT01,"A.R.T. Intersupply Ltd., Part.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LASAHII01,"Asahi Intecc (Thailand) Co., Ltd.",FALSE,,,,,,,,L,0,0-2501-1302-4,,0-2963-7055,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LASAHIK01,"Asahikasei Plastics (Thailand) Co., Ltd",FALSE,,,,,,,,L,0,035-350720,,035-350716,,,3121-0000-0,,,0,FALSE,FALSE,FALSE,FALSE,60,0,0.00000,0.00,FALSE,,,,,,,0,TRUE,,
LASAHIS01,Asahi Somboon Shippo Moulds,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LASIAND01,"Asian Diamond Tools Co., Ltd.",FALSE,,,,,,,,L,0,0-2975-3545-6,0-2975-3413,0-2975-3546,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LASIANS01,"Asian Stanley Internation Co., Ltd.",FALSE,,,,,,,,L,0,02-5991260-2,,02-559-1263,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LASIANT01,"Asian Trade & Leasing Co.,Ltd.",FALSE,K.Paktada(Sun),"153/3 Soi Mahardlekluang 1,","Rajdamri Road,Lumpini,","Pathumwan,",,Bangkok,10330,L,0,02-652-1199,084-435-1352,02-652-1578,paktada@atl.co.th,,3121-0000-0,,K.Patcharporn,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,6/10/14,0,TRUE,,
LASIASE01,"Asia Sermkij Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LASIPRE01,"A.S.I Precision Co.,Ltd.",FALSE,K.Niti,"1500 Moo 1, Teparak Rd.,","T.Teparak, Muang Samutprakarn,",Samutprakarn,,10270,,L,0,02-7575900,,02-7575500,niti@asiprecision.co.th,asi@asiprecision.co.th,3121-0000-0,,088-874-6545,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,10/2/15,0,TRUE,,
LASMETR01,"A.S. Metrology Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,2101-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LASPACO01,Aspac Oil (Thailand) Ltd.,FALSE,,23 rd Floor. Rajannakarn Build,"183 South Sarhor Rd, Bangkok",,,,,L,0,02-2684-3555,,02-684-3646,,,3121-0000-0,,,0,FALSE,FALSE,FALSE,FALSE,60,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LASPSER01,ASP Service & Supply,FALSE,,,,,,,,L,0,02-9747570,,02-9747570,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LASSABS01,Assab Steels (Thailand) Ltd.,FALSE,,,,,,,,L,0,0-2385-5937,,0-2755-5351,,,3121-0000-0,,,0,FALSE,FALSE,FALSE,FALSE,60,0,0.00000,0.00,FALSE,,,,,,,0,TRUE,,
LASSOCI01,Association of Personnel Managment,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LATEAMP01,"A-Team Precision Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LATHENA01,"Athena Trading Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LATIMEI01,"A Time Industry Engineering Co., Ltd.",FALSE,,,,,,,,L,0,035-353848,,035-353848,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LATLAST01,Atlas Trading & Property (Thailand) Co.,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LATMCOR01,A.T.M. Corporation Ltd.,FALSE,K.Benyapha,179/5 Moo.7 T.Lamtasao,A.Wangnoy,Ayutthaya,,13170,,L,0,035-798134,,035-798135,atm.corporation@yahoo.com,,3121-0000-0,,K.Sone,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,2/24/15,0,TRUE,,
LATOFIN01,Atofina (Thailand) Ltd.,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LATTRA201,"Attra 2628 Trading Ltd., Part.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAUGUST01,"Augusting  products Ltd., Part",FALSE,,"50/3 Moo 5 Puttamonthon 5 RD.,","Krathumban, Samutsakorn",74130,,,,L,0,02-887-4474-5,02-810-2336,02-810-2336,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAURORA01,"Aurora Australis Co., Ltd.",FALSE,K.Narongsak,301/250 Ratchadapisek Rd.,Wongsawang Bangsue,Bangkok,,10800,,L,0,02-9425750,,,aurora_austra@yahoo.com,,3121-0000-0,,086-3844721,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,9/5/16,0,TRUE,,
LAUTHEN01,"Authentic Engineering Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAUTOMA01,"Auto Machine Center Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAUTOMA02,Automation Control System,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAVPLAS01,"AV Plastic Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAWANEN01,"A-Wan Engineering Co.,Ltd.",FALSE,,"17/3 Moo 4, Sethakit 1 Rd.,","Tamai,  Krathumban,",Samutsakorn,,74110,Thailand,L,0,034-846561-2,,034-471584,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAWORTH01,"A Worths Intertrading Co., Ltd.",FALSE,,,,,,,,L,0,02-7378387,,02-7378388,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUKAH01,"Ayuka Hitechno Co.,Ltd.",FALSE,,"123/15-16,25-26 ,Moo.3,T.Saima",A.Muangnonthaburi,Nonthaburi,,11000,,L,0,02-9308951,,02-9308952,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH01,Ayutthaya Auto Air & Sound,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH02,Ayutthaya Computer And Language Trainin,FALSE,,,,,,,,L,0,035-235468,035-234539,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH03,"Ayutthaya Equipment Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH04,Ayutthaya Grand Hotel,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH05,"Ayutthaya Hidrolic Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH06,Ayutthaya Hitech Shop,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH07,Ayutthaya Industrial Engineering,FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH08,"Ayutthaya Molud Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH09,"Ayutthaya Paper Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH10,"Ayutthaya Polymer Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH11,"Ayutthaya Stationery Center Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH12,"Ayutthaya Supply Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH13,"Ayutthaya Technical Training Co., Ltd.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
LAYUTTH14,"Ayutthaya Soon Lor Ltd., Part.",FALSE,,,,,,,,L,0,,,,,,3121-0000-0,,,0,TRUE,FALSE,FALSE,FALSE,30,0,0.00000,"999,999,999.00",FALSE,,,,,,,0,TRUE,,
